meters,garage,firepl,bsmt,bdevl,assess_2022
172.33,Y,Y,Y,Y,481000
188.59,Y,Y,Y,Y,511000
150.22,Y,Y,Y,Y,448000
184.59,Y,Y,Y,Y,505000
176.14,Y,Y,Y,Y,485000
113.8,Y,Y,Y,Y,443000
112.59,Y,Y,Y,Y,423000
242.19,Y,Y,Y,N,517000
126.34,Y,Y,Y,Y,450000
185.99,Y,Y,Y,Y,495000
180.23,Y,Y,Y,N,504000
192.68,Y,Y,Y,Y,505000
187.01,Y,Y,Y,Y,625000
198.9,Y,Y,Y,Y,566000
220.18,Y,Y,Y,Y,520000
121.7,Y,N,Y,Y,447000
123.09,Y,N,Y,Y,412000
122.07,Y,Y,Y,Y,430000
142.23,Y,Y,Y,Y,446000
158.3,Y,Y,Y,Y,463000
118.54,Y,Y,Y,Y,436000
192.77,Y,Y,Y,Y,518000
203.36,Y,Y,Y,Y,529000
206.33,Y,Y,Y,Y,536000
161.74,Y,Y,Y,Y,474000
167.5,Y,Y,Y,Y,574000
165.83,Y,Y,Y,N,465000
105.53,Y,Y,Y,Y,438000
190.35,Y,Y,Y,Y,510000
198.99,Y,Y,Y,Y,470000
192.77,Y,Y,Y,Y,512000
190.72,Y,Y,Y,Y,524000
189.61,Y,Y,Y,Y,528000
127.55,Y,Y,Y,Y,448000
198.25,Y,Y,Y,N,500000
133.22,Y,Y,Y,Y,465000
173.72,Y,Y,Y,N,455000
170.75,Y,Y,Y,Y,467000
127.74,Y,Y,Y,Y,473000
152.36,Y,Y,Y,Y,460000
131.92,Y,Y,Y,N,431000
153.01,Y,Y,Y,Y,491000
119.84,Y,Y,Y,Y,415000
189.05,Y,Y,Y,Y,482000
200.67,Y,Y,Y,Y,508000
120.03,Y,Y,Y,Y,433000
121.05,Y,Y,Y,Y,440000
186.64,Y,Y,Y,Y,501000
105.53,Y,Y,Y,N,419000
124.11,Y,Y,Y,Y,436000
104.7,Y,Y,Y,Y,435000
180.69,Y,Y,Y,Y,472000
202.24,Y,Y,Y,Y,517000
111.76,Y,Y,Y,Y,444000
200.11,Y,Y,Y,N,510000
192.3,Y,Y,Y,Y,536000
129.13,Y,N,Y,Y,418000
187.57,Y,Y,Y,N,476000
198.71,Y,Y,Y,Y,501000
123.18,Y,Y,Y,Y,435000
155.42,Y,Y,Y,Y,476000
129.13,Y,Y,Y,Y,434000
205.78,Y,Y,Y,Y,492000
198.81,Y,Y,Y,Y,501000
153.66,Y,Y,Y,Y,436000
113.62,Y,Y,Y,N,407000
150.96,Y,Y,Y,Y,470000
213.02,Y,Y,Y,Y,537000
174.19,Y,Y,Y,N,465000
253.71,Y,Y,Y,Y,601000
174.19,Y,Y,Y,Y,447000
122.63,Y,Y,Y,Y,442000
187.94,Y,Y,Y,N,512000
186.45,Y,Y,Y,Y,509000
175.77,Y,Y,Y,N,474000
181.43,Y,Y,Y,Y,533000
199.09,Y,Y,Y,Y,519000
132.47,Y,Y,Y,Y,437000
182.64,Y,Y,Y,Y,503000
137.96,Y,Y,Y,Y,469000
131.17,Y,Y,Y,Y,441000
182.83,Y,Y,Y,Y,475000
122.72,Y,Y,Y,Y,397000
184.59,Y,Y,Y,Y,475000
174.19,Y,Y,Y,Y,466000
182.18,Y,Y,Y,Y,483000
157.47,Y,Y,Y,Y,458000
205.31,Y,Y,Y,Y,537000
132.38,Y,Y,Y,Y,472000
175.02,Y,Y,Y,Y,566000
190.07,Y,Y,Y,Y,504000
182.83,Y,Y,Y,Y,501000
117.15,Y,Y,Y,Y,445000
161.55,Y,Y,Y,N,433000
182.46,Y,Y,Y,Y,439000
124.02,Y,Y,Y,Y,430000
123.28,Y,Y,Y,Y,445000
119.1,Y,Y,Y,N,436000
182.64,Y,Y,Y,N,508000
183.76,Y,Y,Y,Y,509000
199.55,Y,Y,Y,N,503000
182.64,Y,Y,Y,N,465000
110.83,Y,Y,Y,Y,401000
173.35,Y,Y,Y,Y,478000
182.64,Y,Y,Y,Y,495000
182.18,Y,Y,Y,Y,493000
135.08,Y,Y,Y,Y,477000
181.06,Y,Y,Y,Y,494000
118.26,Y,Y,Y,Y,434000
109.81,Y,Y,Y,Y,404000
168.8,Y,Y,Y,Y,443000
104.51,Y,Y,Y,Y,416000
128.76,Y,Y,Y,N,434000
113.8,Y,Y,Y,Y,413000
157.65,Y,Y,Y,Y,426000
105.53,Y,Y,Y,Y,415000
122.81,Y,N,Y,Y,403000
116.77,Y,Y,Y,N,408000
162.39,Y,Y,Y,Y,435000
173.07,Y,Y,Y,Y,449000
180.97,Y,Y,Y,Y,475000
188.77,Y,Y,Y,N,456000
111.76,Y,Y,Y,Y,412000
105.72,Y,Y,Y,Y,408000
156.26,Y,N,Y,Y,445000
170.84,Y,Y,Y,Y,460000
105.16,Y,Y,Y,N,403000
199.83,Y,Y,Y,Y,494000
193.05,Y,Y,Y,Y,486000
121.98,Y,Y,Y,Y,440000
154.31,Y,Y,Y,Y,472000
104.51,Y,Y,Y,N,411000
164.62,Y,Y,Y,Y,439000
182.74,Y,Y,Y,Y,474000
158.86,Y,Y,Y,Y,426000
113.71,Y,Y,Y,Y,413000
103.86,Y,Y,Y,Y,412000
108.32,Y,Y,Y,Y,403000
96.34,Y,Y,Y,Y,403000
99.4,Y,Y,Y,Y,414000
155.05,Y,Y,Y,Y,429000
89.09,Y,Y,Y,Y,398000
90.02,Y,Y,Y,Y,380000
112.78,Y,Y,Y,Y,416000
180.41,Y,Y,Y,N,464000
89.09,Y,N,Y,Y,361000
113.89,Y,Y,Y,Y,405000
128.94,Y,Y,Y,Y,448000
110.83,Y,Y,Y,Y,445000
89.09,Y,Y,Y,Y,384000
104.42,Y,Y,Y,Y,419000
89.93,Y,Y,Y,Y,391000
89.46,Y,Y,Y,Y,400000
102.47,Y,Y,Y,N,415000
89.09,Y,Y,Y,Y,383000
108.51,Y,Y,Y,N,421000
121.33,Y,Y,N,N,408000
194.07,Y,N,Y,Y,470000
183.01,Y,Y,Y,Y,482000
123.46,Y,Y,Y,N,418000
124.39,Y,Y,Y,N,425000
123.65,Y,Y,Y,N,429000
131.17,Y,Y,Y,Y,460000
141.39,Y,Y,Y,Y,516000
175.58,Y,Y,Y,N,458000
122.81,Y,Y,Y,Y,448000
119.0,Y,Y,Y,Y,459000
159.32,Y,Y,Y,Y,471000
111.48,Y,Y,Y,Y,447000
153.38,Y,Y,Y,Y,506000
107.3,Y,Y,Y,Y,445000
105.63,Y,N,Y,Y,419000
204.85,Y,Y,Y,Y,527000
113.34,Y,Y,Y,N,428000
106.09,Y,Y,Y,Y,424000
168.52,Y,Y,Y,N,419000
113.89,Y,N,Y,Y,397000
92.15,Y,N,Y,Y,372000
126.16,Y,Y,Y,Y,433000
84.355,Y,Y,Y,Y,357000
113.99,Y,Y,Y,Y,406000
105.35,Y,Y,Y,N,387000
138.79,Y,Y,Y,Y,450000
95.87,Y,Y,Y,Y,390000
114.45,Y,Y,Y,Y,409000
127.37,Y,Y,Y,Y,421000
164.71,Y,Y,Y,Y,415000
161.74,Y,Y,Y,Y,414000
115.19,Y,Y,Y,Y,441000
90.02,Y,N,Y,Y,379000
96.61,Y,N,Y,Y,384000
114.36,Y,N,Y,N,369000
101.63,Y,Y,Y,N,402000
125.51,Y,N,Y,Y,438000
115.19,Y,Y,Y,Y,433000
117.24,Y,N,Y,Y,380000
123.28,Y,Y,Y,Y,423000
185.8,Y,Y,Y,Y,488000
124.11,Y,Y,Y,Y,430000
113.8,Y,Y,Y,Y,424000
104.23,Y,Y,Y,N,420000
110.55,Y,Y,Y,N,412000
109.25,Y,Y,Y,Y,414000
88.16,Y,Y,Y,Y,390000
159.88,Y,Y,Y,N,419000
100.79,Y,Y,Y,N,405000
182.36,Y,Y,Y,Y,462000
125.41,Y,Y,Y,N,412000
182.18,Y,Y,Y,Y,487000
198.99,Y,Y,Y,Y,502000
111.57,Y,Y,Y,Y,432000
122.16,Y,Y,Y,Y,420000
124.76,Y,Y,Y,N,431000
103.77,Y,Y,Y,Y,426000
167.59,Y,Y,Y,Y,464000
189.61,Y,Y,Y,Y,519000
153.56,Y,Y,Y,Y,433000
120.58,Y,Y,Y,Y,442000
162.95,Y,Y,Y,Y,436000
158.49,Y,Y,Y,Y,442000
161.46,Y,Y,Y,Y,430000
121.51,Y,Y,Y,N,418000
114.17,Y,Y,Y,N,416000
128.39,Y,Y,Y,Y,442000
184.22,Y,Y,Y,Y,478000
116.03,Y,Y,Y,Y,421000
125.04,Y,Y,Y,Y,432000
92.15,Y,Y,Y,Y,390000
118.45,Y,Y,Y,Y,410000
130.43,Y,Y,Y,Y,423000
111.76,Y,Y,Y,Y,417000
89.65,Y,Y,Y,Y,386000
109.99,Y,Y,Y,N,413000
104.33,Y,Y,Y,Y,404000
185.43,Y,Y,Y,Y,471000
119.19,Y,N,Y,Y,421000
120.86,Y,Y,Y,Y,434000
172.42,Y,Y,Y,Y,465000
172.05,Y,Y,Y,Y,474000
111.94,Y,Y,Y,N,419000
149.48,Y,Y,Y,Y,434000
189.89,Y,Y,Y,N,502000
159.88,Y,Y,Y,Y,445000
114.27,Y,Y,Y,Y,427000
106.28,Y,Y,Y,N,404000
107.02,Y,Y,Y,Y,406000
103.21,Y,Y,Y,Y,407000
108.04,Y,Y,Y,Y,416000
103.3,Y,Y,Y,N,405000
110.46,Y,Y,Y,N,410000
103.67,Y,Y,Y,N,410000
168.06,Y,Y,Y,Y,452000
119.0,Y,Y,Y,N,423000
128.11,Y,Y,Y,Y,417000
121.7,Y,Y,Y,N,415000
90.02,Y,N,Y,Y,369000
114.45,Y,Y,Y,Y,400000
121.33,Y,Y,Y,Y,410000
88.9,Y,Y,Y,Y,351000
80.639,Y,N,Y,Y,358000
155.24,Y,N,Y,N,406000
90.02,Y,N,Y,Y,375000
122.53,Y,Y,Y,Y,408000
119.28,Y,Y,Y,N,428000
185.06,Y,Y,Y,Y,484000
115.66,Y,Y,Y,Y,420000
121.33,Y,Y,Y,N,425000
81.568,Y,Y,Y,Y,343000
114.36,Y,N,Y,Y,404000
111.29,Y,N,Y,N,400000
130.9,Y,Y,Y,N,449000
167.68,Y,Y,Y,N,461000
104.98,Y,Y,Y,Y,420000
107.02,Y,N,Y,Y,409000
122.81,Y,Y,Y,Y,415000
159.6,Y,Y,Y,Y,439000
95.96,Y,Y,Y,N,397000
168.24,Y,Y,Y,Y,442000
121.42,Y,Y,Y,Y,425000
119.75,Y,Y,Y,Y,430000
110.09,Y,Y,Y,Y,413000
118.45,Y,Y,Y,Y,418000
168.24,Y,Y,Y,Y,445000
170.47,Y,Y,Y,Y,452000
153.66,Y,Y,Y,Y,444000
121.14,Y,Y,N,N,412000
168.24,Y,Y,Y,Y,419000
110.09,Y,N,Y,Y,399000
155.98,Y,Y,Y,Y,406000
167.03,Y,Y,Y,Y,456000
159.6,Y,Y,Y,Y,436000
168.24,Y,Y,Y,Y,437000
153.47,Y,Y,Y,Y,411000
118.45,Y,Y,Y,Y,405000
121.42,Y,Y,N,N,394000
120.03,Y,N,Y,Y,407000
157.47,Y,Y,Y,Y,431000
171.49,Y,Y,Y,N,439000
118.45,Y,N,Y,Y,424000
167.68,Y,Y,Y,N,441000
121.42,Y,Y,N,N,409000
158.39,Y,Y,Y,Y,444000
160.44,Y,N,Y,Y,428000
110.09,Y,Y,Y,Y,412000
105.9,Y,Y,Y,Y,420000
183.94,Y,Y,Y,Y,478000
109.81,Y,Y,Y,Y,417000
148.64,Y,Y,Y,Y,439000
128.67,Y,N,Y,Y,430000
155.7,Y,Y,Y,Y,454000
115.47,Y,Y,Y,Y,427000
180.04,Y,Y,Y,Y,499000
140.65,Y,N,Y,N,420000
153.75,Y,Y,Y,Y,435000
172.24,Y,Y,Y,Y,456000
147.25,Y,Y,Y,N,409000
111.76,Y,Y,Y,Y,410000
146.13,Y,Y,Y,Y,422000
132.38,Y,N,Y,Y,375000
127.55,Y,Y,Y,Y,433000
110.18,Y,Y,Y,Y,415000
142.79,Y,Y,Y,Y,546000
153.29,Y,Y,Y,Y,519000
203.36,Y,Y,Y,Y,519000
150.5,Y,Y,Y,Y,475000
164.53,Y,Y,Y,Y,489000
124.49,Y,Y,Y,Y,497000
115.29,Y,Y,Y,Y,465000
182.55,Y,Y,Y,Y,517000
203.27,Y,Y,Y,Y,540000
146.69,Y,Y,Y,Y,462000
201.97,Y,Y,Y,Y,536000
152.45,Y,Y,Y,Y,474000
222.03,Y,Y,Y,Y,581000
223.33,Y,N,Y,Y,571000
129.04,Y,Y,Y,Y,485000
121.98,Y,Y,Y,Y,482000
181.43,Y,Y,Y,N,499000
178.0,Y,Y,Y,Y,522000
128.85,Y,N,Y,Y,465000
194.63,Y,Y,Y,N,536000
221.38,Y,Y,Y,Y,572000
180.04,Y,Y,Y,Y,539000
180.69,Y,Y,Y,N,477000
107.39,Y,Y,Y,N,417000
178.0,Y,Y,Y,Y,482000
193.14,Y,Y,Y,Y,490000
189.33,Y,Y,Y,Y,480000
195.83,Y,Y,Y,Y,498000
122.26,Y,Y,Y,Y,437000
147.43,Y,Y,Y,Y,460000
109.99,Y,Y,Y,Y,431000
115.85,Y,Y,Y,Y,426000
131.27,Y,Y,Y,Y,464000
164.99,Y,Y,Y,Y,446000
111.76,Y,Y,Y,Y,429000
188.5,Y,Y,Y,N,463000
107.48,Y,Y,Y,N,398000
159.7,Y,Y,Y,Y,434000
179.95,Y,Y,Y,Y,495000
128.39,Y,Y,Y,Y,458000
151.06,Y,Y,Y,N,434000
168.99,Y,Y,Y,Y,475000
169.17,Y,Y,Y,Y,467000
208.28,Y,Y,Y,Y,528000
158.02,Y,Y,Y,Y,475000
127.92,Y,Y,Y,Y,466000
165.64,Y,Y,Y,Y,472000
188.12,Y,N,Y,Y,505000
201.69,Y,Y,Y,Y,521000
220.08,Y,Y,Y,Y,514000
207.26,Y,Y,Y,Y,514000
168.06,Y,Y,Y,Y,461000
121.98,Y,Y,Y,Y,433000
170.56,Y,Y,Y,Y,449000
132.01,Y,Y,Y,Y,470000
121.23,Y,Y,Y,N,449000
116.22,Y,Y,Y,Y,439000
119.56,Y,Y,Y,Y,435000
123.37,Y,Y,Y,Y,455000
203.27,Y,Y,Y,Y,534000
204.47,Y,Y,Y,Y,568000
131.27,Y,Y,Y,Y,491000
103.4,Y,Y,Y,N,417000
107.39,Y,Y,Y,Y,415000
94.57,Y,Y,Y,Y,412000
126.81,Y,Y,Y,Y,448000
190.45,Y,Y,Y,Y,469000
111.85,Y,Y,Y,Y,415000
109.81,Y,Y,Y,Y,414000
171.77,Y,Y,Y,Y,455000
123.93,Y,Y,Y,Y,439000
138.79,Y,Y,Y,Y,432000
202.9,Y,Y,Y,Y,524000
111.76,Y,Y,Y,Y,416000
105.07,Y,Y,Y,Y,418000
130.52,Y,Y,Y,Y,399000
105.07,Y,Y,Y,Y,426000
109.71,Y,Y,Y,Y,422000
178.18,Y,Y,Y,Y,467000
130.43,Y,Y,Y,Y,452000
151.71,Y,Y,Y,Y,433000
216.83,Y,Y,Y,Y,505000
117.05,Y,N,Y,Y,438000
129.5,Y,N,Y,Y,420000
183.2,Y,Y,Y,Y,452000
136.01,Y,N,Y,Y,472000
175.77,Y,Y,Y,Y,489000
209.86,Y,Y,Y,Y,560000
178.09,Y,Y,Y,Y,490000
124.39,Y,Y,Y,Y,451000
182.64,Y,Y,Y,Y,529000
169.17,Y,Y,Y,Y,500000
171.4,Y,Y,Y,Y,471000
127.27,Y,Y,N,N,427000
165.83,Y,Y,Y,Y,444000
151.43,Y,Y,Y,Y,430000
148.18,Y,N,Y,N,426000
108.78,Y,Y,Y,Y,410000
192.68,Y,Y,Y,Y,515000
178.74,Y,Y,Y,Y,519000
116.87,Y,Y,Y,Y,426000
146.97,Y,Y,Y,N,427000
91.78,Y,Y,Y,Y,394000
113.8,Y,N,Y,Y,410000
117.33,Y,Y,Y,Y,419000
150.96,Y,Y,Y,Y,450000
105.9,Y,N,Y,Y,410000
132.57,Y,Y,Y,Y,469000
170.47,Y,Y,Y,Y,470000
166.11,Y,Y,Y,Y,460000
158.39,Y,Y,Y,Y,438000
166.11,Y,Y,Y,Y,449000
146.78,Y,Y,Y,Y,425000
185.34,Y,Y,Y,Y,482000
120.03,Y,Y,Y,Y,424000
157.74,Y,Y,Y,Y,435000
140.56,Y,Y,Y,Y,460000
156.26,Y,Y,Y,Y,473000
159.88,Y,Y,Y,Y,478000
183.11,Y,Y,Y,Y,518000
161.37,Y,Y,Y,Y,456000
129.78,Y,Y,Y,Y,477000
124.86,Y,Y,Y,Y,453000
175.12,Y,Y,Y,Y,487000
127.92,Y,Y,Y,Y,484000
116.03,Y,N,Y,Y,451000
155.61,Y,Y,Y,Y,464000
204.85,Y,Y,Y,Y,558000
206.24,Y,Y,Y,Y,568000
130.52,Y,Y,Y,Y,515000
172.14,Y,Y,Y,N,467000
173.54,Y,Y,Y,Y,497000
203.27,Y,Y,Y,N,498000
122.35,Y,Y,Y,Y,441000
184.87,Y,Y,Y,Y,491000
148.08,Y,Y,Y,Y,434000
159.05,Y,Y,Y,Y,451000
132.01,Y,Y,Y,Y,412000
126.34,Y,N,Y,Y,437000
172.61,Y,Y,Y,Y,447000
155.61,Y,Y,Y,Y,456000
128.94,Y,Y,Y,Y,404000
190.91,Y,Y,Y,Y,494000
119.19,Y,Y,Y,Y,437000
171.4,Y,Y,Y,Y,460000
130.43,Y,Y,Y,Y,421000
197.14,Y,Y,Y,N,500000
145.11,Y,Y,Y,Y,498000
195.37,Y,Y,Y,Y,490000
209.68,Y,Y,Y,N,485000
182.64,Y,Y,Y,N,471000
194.26,Y,Y,Y,Y,487000
169.64,Y,Y,Y,Y,462000
167.68,Y,Y,Y,Y,443000
131.36,Y,Y,Y,Y,452000
135.17,Y,Y,Y,N,397000
223.43,Y,Y,Y,Y,541000
172.98,Y,Y,Y,Y,489000
120.77,Y,Y,Y,Y,449000
173.72,Y,Y,Y,N,461000
192.77,Y,Y,Y,Y,514000
196.02,Y,Y,Y,Y,529000
212.56,Y,Y,Y,Y,551000
219.43,Y,Y,Y,Y,556000
194.72,Y,Y,Y,Y,551000
213.67,Y,Y,Y,Y,546000
202.9,Y,Y,Y,Y,557000
198.99,Y,Y,Y,Y,531000
181.81,Y,Y,Y,Y,507000
137.49,Y,N,Y,Y,505000
211.07,Y,Y,Y,Y,533000
208.66,Y,Y,Y,Y,543000
172.24,Y,Y,Y,Y,507000
219.71,Y,Y,Y,Y,548000
195.46,Y,Y,Y,Y,537000
190.45,Y,Y,Y,Y,518000
195.74,Y,Y,Y,Y,506000
191.56,Y,Y,Y,Y,520000
117.89,Y,N,Y,Y,459000
201.32,Y,Y,Y,Y,523000
169.91,Y,Y,Y,N,474000
140.37,Y,Y,Y,Y,516000
196.48,Y,Y,Y,Y,490000
184.31,Y,Y,Y,Y,514000
128.94,Y,Y,Y,Y,441000
193.98,Y,Y,Y,Y,510000
178.46,Y,Y,Y,Y,514000
169.54,Y,Y,Y,Y,465000
239.68,Y,Y,Y,Y,642000
161.46,Y,Y,Y,Y,538000
132.38,Y,Y,Y,N,483000
187.94,Y,Y,Y,Y,501000
133.68,Y,Y,Y,Y,488000
225.75,Y,Y,Y,Y,595000
136.84,Y,Y,Y,Y,493000
197.32,Y,Y,Y,Y,535000
158.12,Y,Y,Y,Y,606000
150.41,Y,Y,Y,Y,556000
172.89,Y,Y,Y,Y,499000
198.16,Y,Y,Y,Y,537000
140.56,Y,Y,Y,Y,492000
152.36,Y,Y,Y,Y,458000
207.63,Y,Y,Y,Y,527000
107.67,Y,Y,Y,Y,430000
135.73,Y,Y,Y,Y,544000
130.43,Y,Y,Y,Y,536000
240.24,Y,Y,Y,Y,694000
189.98,Y,Y,Y,Y,486000
194.53,Y,Y,Y,Y,512000
191.93,Y,Y,Y,N,514000
134.33,Y,Y,Y,Y,493000
140.93,Y,Y,Y,Y,466000
143.16,Y,Y,Y,Y,480000
171.12,Y,Y,Y,Y,522000
201.97,Y,Y,Y,Y,510000
206.05,Y,Y,Y,Y,522000
193.33,Y,Y,Y,Y,563000
151.8,Y,Y,Y,Y,693000
154.86,Y,Y,Y,Y,715000
189.42,Y,Y,Y,Y,624000
191.28,Y,Y,Y,Y,630000
193.79,Y,Y,Y,Y,673000
191.47,Y,Y,Y,Y,607000
191.28,Y,Y,Y,Y,623000
170.38,Y,Y,Y,Y,687000
152.17,Y,Y,Y,Y,717000
200.57,Y,Y,Y,Y,651000
162.39,Y,Y,Y,Y,685000
141.39,Y,Y,Y,Y,638000
197.32,Y,Y,Y,Y,643000
178.37,Y,Y,Y,Y,591000
196.21,Y,Y,Y,Y,673000
197.79,Y,Y,Y,Y,522000
194.35,Y,Y,Y,Y,500000
168.34,Y,Y,Y,N,460000
142.79,Y,Y,Y,Y,542000
144.92,Y,Y,Y,Y,461000
186.45,Y,Y,Y,Y,511000
204.1,Y,Y,Y,Y,706000
202.34,Y,Y,Y,Y,658000
224.08,Y,Y,Y,Y,774000
166.48,Y,Y,Y,Y,605000
206.05,Y,Y,Y,Y,679000
197.14,Y,Y,Y,Y,530000
118.82,Y,Y,Y,Y,441000
143.44,Y,Y,Y,Y,462000
201.5,Y,Y,Y,Y,561000
132.1,Y,Y,Y,Y,494000
164.71,Y,Y,Y,Y,462000
195.46,Y,Y,Y,Y,529000
211.26,Y,Y,Y,Y,524000
140.46,Y,N,Y,Y,475000
142.04,Y,Y,Y,Y,507000
200.94,Y,Y,Y,Y,510000
189.61,Y,Y,Y,Y,514000
121.79,Y,Y,Y,Y,420000
119.28,Y,Y,Y,N,405000
114.82,Y,Y,Y,Y,416000
130.52,Y,Y,Y,Y,451000
167.87,Y,Y,Y,Y,511000
195.28,Y,Y,Y,Y,495000
196.11,Y,Y,Y,Y,505000
180.69,Y,Y,Y,Y,473000
203.27,Y,Y,Y,Y,499000
133.96,Y,Y,Y,Y,454000
213.86,Y,Y,Y,Y,513000
120.58,Y,Y,Y,Y,443000
145.48,Y,N,Y,Y,489000
146.22,Y,Y,Y,Y,477000
219.9,Y,Y,Y,Y,588000
166.48,Y,Y,Y,Y,457000
144.37,Y,Y,Y,Y,441000
179.76,Y,Y,Y,N,475000
177.53,Y,Y,Y,Y,485000
185.8,Y,Y,Y,Y,512000
132.57,Y,Y,Y,Y,441000
204.2,Y,Y,Y,Y,521000
177.44,Y,Y,Y,Y,488000
149.85,Y,Y,Y,N,433000
122.63,Y,Y,Y,Y,444000
148.45,Y,N,Y,N,429000
109.25,Y,N,Y,Y,420000
132.75,Y,Y,Y,Y,408000
164.9,Y,Y,Y,Y,455000
140.19,Y,Y,Y,Y,471000
197.32,Y,Y,Y,Y,524000
171.31,Y,Y,Y,Y,454000
156.91,Y,Y,Y,Y,450000
160.35,Y,Y,Y,Y,453000
109.25,Y,N,Y,Y,422000
185.71,Y,Y,Y,Y,491000
141.21,Y,Y,Y,N,426000
189.42,Y,Y,Y,Y,506000
209.77,Y,Y,Y,Y,551000
236.62,Y,Y,Y,Y,576000
206.43,Y,Y,Y,Y,515000
170.47,Y,Y,Y,N,435000
184.31,Y,Y,Y,N,481000
136.19,Y,Y,Y,Y,466000
137.96,Y,Y,Y,Y,437000
132.2,Y,Y,Y,Y,404000
183.01,Y,Y,Y,Y,498000
125.6,Y,Y,Y,Y,447000
133.96,Y,Y,Y,Y,397000
172.24,Y,Y,Y,N,444000
147.62,Y,Y,Y,Y,435000
141.21,Y,Y,Y,Y,414000
98.84,Y,N,Y,Y,405000
163.41,Y,N,Y,Y,433000
131.45,Y,Y,Y,Y,399000
98.84,Y,Y,Y,Y,407000
115.19,Y,Y,Y,N,416000
124.11,Y,N,Y,Y,440000
177.44,Y,Y,Y,N,477000
223.43,Y,Y,Y,Y,537000
180.69,Y,Y,Y,N,499000
144.18,Y,Y,Y,Y,443000
149.38,Y,Y,Y,N,431000
131.45,Y,Y,Y,Y,435000
183.39,Y,Y,Y,Y,496000
134.15,Y,Y,Y,Y,415000
105.44,Y,N,Y,Y,416000
143.44,Y,Y,Y,Y,448000
135.63,Y,N,Y,Y,412000
184.87,Y,Y,Y,Y,511000
148.45,Y,N,Y,Y,432000
168.8,Y,Y,Y,N,445000
171.22,Y,Y,Y,Y,465000
185.52,Y,Y,Y,Y,490000
161.65,Y,Y,Y,Y,446000
198.06,Y,Y,Y,Y,508000
227.14,Y,Y,Y,Y,545000
203.73,Y,N,Y,Y,514000
198.62,Y,Y,Y,N,494000
144.18,Y,Y,Y,Y,497000
130.71,Y,Y,Y,N,476000
142.14,Y,Y,Y,Y,491000
225.75,Y,Y,Y,N,515000
127.18,Y,Y,Y,Y,465000
162.39,Y,Y,Y,Y,455000
187.94,Y,Y,Y,Y,522000
171.31,Y,Y,Y,Y,489000
142.79,Y,Y,Y,Y,483000
167.87,Y,Y,Y,Y,460000
184.5,Y,Y,Y,N,478000
115.75,Y,N,Y,Y,427000
153.94,Y,N,Y,Y,455000
204.94,Y,Y,Y,Y,513000
182.08,Y,Y,Y,N,475000
140.28,Y,Y,Y,Y,433000
132.94,Y,Y,Y,N,413000
150.22,Y,Y,Y,Y,446000
133.68,Y,Y,Y,Y,416000
183.01,Y,Y,Y,Y,492000
141.11,Y,Y,Y,Y,434000
183.01,Y,Y,Y,Y,475000
139.35,Y,Y,Y,Y,447000
148.45,Y,N,Y,Y,456000
126.25,Y,Y,Y,Y,470000
143.72,Y,N,Y,Y,430000
136.19,Y,Y,Y,Y,404000
150.5,Y,Y,Y,Y,419000
125.6,Y,N,Y,Y,401000
124.21,Y,Y,Y,Y,388000
131.36,Y,N,Y,Y,398000
124.21,Y,N,Y,N,375000
136.19,Y,N,Y,Y,395000
133.4,Y,N,Y,N,368000
163.13,Y,Y,Y,Y,425000
115.01,Y,Y,Y,Y,428000
131.36,Y,N,Y,Y,385000
125.79,Y,N,Y,Y,372000
132.29,Y,N,Y,Y,389000
104.79,Y,Y,Y,N,392000
142.04,Y,N,Y,Y,422000
125.79,Y,Y,Y,Y,396000
116.31,Y,Y,Y,Y,432000
181.62,Y,Y,Y,Y,499000
169.91,Y,Y,Y,Y,475000
169.36,Y,Y,Y,N,460000
194.44,Y,Y,Y,N,510000
203.82,Y,Y,Y,Y,505000
168.43,Y,Y,Y,N,455000
138.33,Y,Y,Y,Y,494000
203.92,Y,Y,Y,Y,509000
205.59,Y,Y,Y,Y,504000
149.94,Y,Y,Y,Y,518000
220.27,Y,Y,Y,Y,549000
208.1,Y,Y,Y,Y,511000
177.44,Y,Y,Y,Y,480000
180.97,Y,Y,Y,Y,504000
141.11,Y,Y,Y,N,427000
139.26,Y,Y,Y,Y,431000
171.31,Y,Y,Y,Y,474000
141.11,Y,N,Y,Y,426000
149.38,Y,Y,Y,Y,453000
147.62,Y,N,Y,Y,439000
201.97,Y,Y,Y,Y,509000
127.09,Y,Y,Y,Y,430000
141.02,Y,Y,Y,Y,461000
109.16,Y,Y,Y,Y,455000
147.62,Y,N,Y,Y,451000
103.12,Y,Y,Y,Y,410000
148.45,Y,Y,Y,Y,449000
109.25,Y,N,Y,N,406000
171.31,Y,Y,Y,Y,456000
143.99,Y,Y,Y,Y,443000
135.54,Y,Y,Y,Y,471000
152.08,Y,Y,Y,Y,444000
183.01,Y,Y,Y,N,485000
103.58,Y,N,Y,N,392000
93.83,Y,N,Y,Y,405000
104.51,Y,Y,Y,Y,415000
117.7,Y,N,Y,N,405000
191.0,Y,Y,Y,Y,497000
147.62,Y,Y,Y,Y,449000
109.25,Y,N,Y,Y,427000
113.99,Y,Y,Y,Y,435000
142.23,Y,Y,Y,N,427000
170.66,Y,Y,Y,Y,460000
203.27,Y,Y,Y,Y,508000
141.21,Y,Y,Y,Y,491000
129.22,Y,Y,Y,Y,506000
142.69,Y,Y,Y,Y,517000
132.57,Y,Y,Y,Y,475000
